Selected_IDs,Mean_Activity,Mean_Local_Sensitivity,Mean_Tanimoto_Similarity,Spatial_Diversity,Property_Diversity,Composite_Score
1;67;85;101;120;127;155;196,8.451908892999999,6.120398942820017,0.0,10.65752002985605,3.4993651763773235,0.22042094688356115
12;81;82;85;91;101;123;284,6.348708177874999,3.341988674618995,0.018518518535714287,19.244836392962316,3.9025838093564964,0.22040529070947484
1;66;82;101;121;127;140;266,6.5581725375,3.3973780099829076,0.014778325107142857,16.50156311726783,3.666838390847347,0.22039986057054067
1;12;21;62;85;92;211;236,7.2527686312499995,4.134096259905615,0.03627705628571428,16.600740742891,3.969506195681674,0.22039124698278123
4;28;34;62;80;127;211;257,6.037171544625,2.91346438063304,0.0,17.125403857050696,4.118715510581874,0.22038180362108847
12;80;140;211;233;271;276;300,5.764766878,2.7491887904297916,0.0,19.27725743759496,4.232403582384151,0.22036658617050353
12;62;85;101;127;211;276;284,6.789016192625,3.5603173927694605,0.034937888214285714,17.894199232405096,4.297977216407223,0.22009174524717773
1;62;91;101;106;127;236;284,6.7110393854999995,3.873767888754399,0.017857142857142856,18.48400599379573,3.64030989561478,0.22007697908857882
21;28;51;85;123;125;127;128,7.8891763011250005,5.666831968975922,0.0,14.219949977013655,3.503312015029814,0.22001766962916952
62;67;85;91;92;120;127;128,7.629059018375,5.0115475438854356,0.018518518535714287,15.514002977878832,3.7435329864209055,0.2199311555043662
67;82;101;127;228;266;284;300,6.145050582875,3.1342288920817145,0.0,17.319339400430522,4.040812253547616,0.21990905733847055
67;68;82;85;121;140;211;245,5.9950770349999996,3.047363671244257,0.013392857142857142,20.584585431044708,3.597543982433984,0.2198860516870636
80;82;85;101;120;228;257;293,5.96477095925,3.2985972092620224,0.0,20.698650560877873,3.7254202083166192,0.21981292431559407
34;85;86;106;128;211;233;257,6.849737596500001,3.1521990735587657,0.01708074535714286,11.415518111437306,3.239768881496963,0.2197841779764922
1;11;67;76;101;127;293;318,7.666248013625,4.928136750521547,0.0,11.578104540714667,3.4327678875486876,0.21971625020019048
12;62;82;128;140;211;236;266,5.7638358945,2.308567682135245,0.03565217392857143,21.48007356120317,4.317697783443262,0.21969255640801172
12;66;85;120;128;140;236;300,6.800084680125,3.6548184602149814,0.026497695857142855,17.07956609113296,3.586178599841541,0.21969163275260764
28;51;62;85;127;128;212;276,7.6220279318749995,5.350437703168065,0.0,15.159930807810198,3.773735772459276,0.21968538259145198
1;21;51;91;92;101;120;127,8.425932569874998,6.063715806238967,0.0,10.449344109760707,3.441726111642368,0.2196834850700301
11;12;127;155;211;236;257;300,7.20662225825,3.555678938866521,0.0164835165,9.84091807995647,4.192863154423682,0.21967270652434984
1;12;40;62;101;127;128;236,7.23204887575,3.7566065642643967,0.032795031071428574,13.453143926151238,3.4626171316046523,0.21948382827413898
1;62;91;92;120;196;211;257,7.426535634125,5.02210949341344,0.015714285714285715,17.563525285543417,3.790415768496673,0.21944234986855704
1;62;82;127;196;228;300;318,6.718574986749999,4.388729289017473,0.0,19.246508480986364,4.109658158201683,0.21935605765509505
