Source,Target,Mol1_ID,Mol2_ID,Mol1_Activity,Mol2_Activity,Tanimoto_Similarity,Activity_Difference,Activity_Similarity,SALI,Type
259,120,259,120,5.347246553,7.217553802,0.617647059,1.8703072490000006,0.8129692751000186,4.891572807321781,Other
30,261,30,261,4.273086187,6.514400802,0.541666667,2.2413146150000003,0.7758685385000224,4.890140981727615,Other
42,263,42,263,2.528112479,4.810172691,0.533333333,2.282060212,0.7717939788000228,4.890129022210858,Other
33,194,33,194,3.970139821,6.85722538,0.409090909,2.887085559,0.7112914441000289,4.885837099086219,Other
268,119,268,119,6.624125054,4.359608812,0.535714286,2.264516242,0.7735483758000227,4.8774196011448305,Other
2,16,2,16,4.84862167,7.04303363,0.55,2.19441196,0.780558804000022,4.876471022211386,Other
16,2,16,2,7.04303363,4.84862167,0.55,2.19441196,0.780558804000022,4.876471022211386,Other
129,5,129,5,3.916280699,6.435432135,0.47826087,2.519151436,0.7480848564000252,4.828373589681057,Other
154,229,154,229,6.256924911,4.30015941,0.59375,1.9567655009999996,0.8043234499000196,4.8166535409112194,Other
316,223,316,223,4.419953427,6.621097573,0.542857143,2.201144146,0.7798855854000221,4.8150028208691555,Other
178,288,178,288,5.25835961,2.661541876,0.458333333,2.5968177340000005,0.7403182266000259,4.794125044425535,Other
80,200,80,200,3.044868178,0.797920995,0.53125,2.246947183,0.7753052817000224,4.793487323723108,Other
4,312,4,312,5.932638677,3.836781506,0.5625,2.095857171,0.7904142829000209,4.790530676560479,Other
166,63,166,63,4.897788528,7.083768157,0.538461538,2.1859796289999993,0.7814020371000219,4.736289191420114,Other
257,296,257,296,7.133989809,4.581633418,0.458333333,2.552356391,0.7447643609000255,4.712042565091583,Other
300,9,300,9,6.071563296,3.525138268,0.458333333,2.546425028,0.7453574972000254,4.701092356482956,Other
107,167,107,167,4.969222324,2.926725075,0.565217391,2.0424972490000006,0.7957502751000204,4.697743669400777,Other
167,107,167,107,2.926725075,4.969222324,0.565217391,2.0424972490000006,0.7957502751000204,4.697743669400777,Other
65,154,65,154,4.444907192,6.256924911,0.612903226,1.812017719,0.8187982281000181,4.681045776411764,Other
154,65,154,65,6.256924911,4.444907192,0.612903226,1.812017719,0.8187982281000181,4.681045776411764,Other
145,250,145,250,5.902789673,3.76620492,0.541666667,2.136584753,0.7863415247000214,4.661639464471022,Other
232,121,232,121,1.059834237,3.972501219,0.375,2.912666982,0.7087333018000291,4.660267171192544,Other
289,162,289,162,3.459477653,1.137114149,0.5,2.322363504,0.7677636496000232,4.644727007990711,Other
162,289,162,289,1.137114149,3.459477653,0.5,2.322363504,0.7677636496000232,4.644727007990711,Other
289,131,289,131,3.459477653,0.987782903,0.466666667,2.47169475,0.7528305250000247,4.6344276591378275,Other
173,297,173,297,3.316313111,0.91924935,0.482758621,2.397063761,0.760293623900024,4.634323274038302,Other
291,37,291,37,1.806480121,3.974664579,0.53125,2.168184458,0.7831815542000217,4.625460177056799,Other
280,213,280,213,6.606390996,4.418787676,0.523809524,2.18760332,0.7812396680000219,4.59396697382794,Other
213,280,213,280,4.418787676,6.606390996,0.523809524,2.18760332,0.7812396680000219,4.59396697382794,Other
15,283,15,283,6.219315557,3.758597252,0.464285714,2.460718305,0.7539281695000246,4.593340833541644,Other
56,146,56,146,2.470332215,5.018611977,0.444444444,2.548279762,0.7451720238000255,4.58690356792222,Other
122,106,122,106,6.480025097,4.592707207,0.588235294,1.8873178900000003,0.8112682110000189,4.583486302965016,Other
106,122,106,122,4.592707207,6.480025097,0.588235294,1.8873178900000003,0.8112682110000189,4.583486302965016,Other
217,296,217,296,6.762096203,4.581633418,0.523809524,2.1804627849999996,0.7819537215000218,4.578971850321972,Other
296,217,296,217,4.581633418,6.762096203,0.523809524,2.1804627849999996,0.7819537215000218,4.578971850321972,Other
151,74,151,74,4.4316667,6.610258504,0.523809524,2.178591804,0.7821408196000218,4.57504279022041,Other
11,239,11,239,7.040233483,5.080993702,0.571428571,1.959239781,0.8040760219000196,4.571559484417774,Other
239,11,239,11,5.080993702,7.040233483,0.571428571,1.959239781,0.8040760219000196,4.571559484417774,Other
161,197,161,197,1.353891705,3.63933076,0.5,2.2854390550000003,0.7714560945000228,4.5708781099908595,Other
24,298,24,298,5.544471526,3.370347678,0.523809524,2.174123848,0.7825876152000217,4.565660082616676,Other
274,307,274,307,3.50923919,0.656214401,0.375,2.853024789,0.7146975211000286,4.564839662392696,Other
278,50,278,50,5.199154307,3.095879083,0.538461538,2.103275224,0.789672477600021,4.557096314099696,Other
220,84,220,84,5.762825965,4.05799591,0.625,1.7048300550000004,0.829516994500017,4.546213479987878,Other
84,220,84,220,4.05799591,5.762825965,0.625,1.7048300550000004,0.829516994500017,4.546213479987878,Other
223,319,223,319,6.621097573,8.464021324,0.59375,1.8429237510000007,0.8157076249000184,4.536427694758066,Other
319,223,319,223,8.464021324,6.621097573,0.59375,1.8429237510000007,0.8157076249000184,4.536427694758066,Other
248,187,248,187,2.835037147,5.398369813,0.434782609,2.5633326660000004,0.7436667334000255,4.535127026895507,Other
187,248,187,248,5.398369813,2.835037147,0.434782609,2.5633326660000004,0.7436667334000255,4.535127026895507,Other
184,217,184,217,4.398405743,6.762096203,0.47826087,2.36369046,0.7636309540000237,4.530406718766655,Other
104,206,104,206,1.74865618,4.262992225,0.444444444,2.5143360449999994,0.7485663955000252,4.5258048773712085,Other
98,252,98,252,0.586663837,3.525223562,0.35,2.9385597249999997,0.7061440275000295,4.5208611153776594,Other
278,132,278,132,5.199154307,7.183120917,0.56,1.9839666100000004,0.8016033390000198,4.509015022717026,Other
83,200,83,200,2.658102807,0.797920995,0.586206897,1.860181812,0.8139818188000186,4.495439383859195,Other
200,83,200,83,0.797920995,2.658102807,0.586206897,1.860181812,0.8139818188000186,4.495439383859195,Other
131,138,131,138,0.987782903,2.941672815,0.565217391,1.953889912,0.8046110088000196,4.493946794443901,Other
138,131,138,131,2.941672815,0.987782903,0.565217391,1.953889912,0.8046110088000196,4.493946794443901,Other
139,168,139,168,3.093546284,5.607808717,0.44,2.5142624330000003,0.7485737567000251,4.48975434463484,Other
131,167,131,167,0.987782903,2.926725075,0.565217391,1.9389421719999997,0.8061057828000194,4.459566992468046,Other
167,131,167,131,2.926725075,0.987782903,0.565217391,1.9389421719999997,0.8061057828000194,4.459566992468046,Other
58,223,58,223,4.646108455,6.621097573,0.555555556,1.9749891179999999,0.8025010882000198,4.443725519933727,Other
72,56,72,56,4.601531203,2.470332215,0.52,2.1311989880000004,0.7868801012000213,4.439997891657418,Other
56,72,56,72,2.470332215,4.601531203,0.52,2.1311989880000004,0.7868801012000213,4.439997891657418,Other
139,308,139,308,3.093546284,5.556996105,0.444444444,2.4634498209999998,0.7536550179000246,4.4342096742446495,Other
221,0,221,0,3.966052657,1.656789972,0.47826087,2.309262685,0.7690737315000231,4.426086816596589,Other
0,221,0,221,1.656789972,3.966052657,0.47826087,2.309262685,0.7690737315000231,4.426086816596589,Other
290,268,290,268,4.912305468,6.624125054,0.612903226,1.7118195860000007,0.828818041400017,4.422200599366345,Other
268,290,268,290,6.624125054,4.912305468,0.612903226,1.7118195860000007,0.828818041400017,4.422200599366345,Other
157,164,157,164,3.261446613,5.183732052,0.565217391,1.922285439,0.8077714561000192,4.421256506594951,Other
164,157,164,157,5.183732052,3.261446613,0.565217391,1.922285439,0.8077714561000192,4.421256506594951,Other
113,304,113,304,4.278723397,1.941937278,0.46875,2.336786119,0.7663213881000234,4.39865622399172,Other
247,130,247,130,3.513761289,1.70189526,0.586206897,1.8118660290000002,0.8188133971000181,4.378676241482984,Other
130,247,130,247,1.70189526,3.513761289,0.586206897,1.8118660290000002,0.8188133971000181,4.378676241482984,Other
96,273,96,273,6.448395254,4.709506618,0.6,1.7388886360000004,0.8261111364000173,4.347221589989133,Other
273,96,273,96,4.709506618,6.448395254,0.6,1.7388886360000004,0.8261111364000173,4.347221589989133,Other
181,78,181,78,3.828807254,5.507909594,0.612903226,1.67910234,0.8320897660000168,4.337681047157635,Other
78,181,78,181,5.507909594,3.828807254,0.612903226,1.67910234,0.8320897660000168,4.337681047157635,Other
258,292,258,292,6.226154004,3.672871843,0.409090909,2.553282161,0.7446717839000255,4.320939041020235,Other
53,5,53,5,4.098616465,6.435432135,0.458333333,2.33681567,0.7663184330000233,4.314121234260269,Other
136,9,136,9,5.33336902,3.525138268,0.578947368,1.808230752,0.819176924800018,4.294548031695253,Other
9,136,9,136,3.525138268,5.33336902,0.578947368,1.808230752,0.819176924800018,4.294548031695253,Other
61,110,61,110,5.20091694,6.918097982,0.6,1.717181042,0.8282818958000172,4.292952604989267,Other
110,61,110,61,6.918097982,5.20091694,0.6,1.717181042,0.8282818958000172,4.292952604989267,Other
211,3,211,3,7.856904554,5.617119208,0.47826087,2.2397853459999997,0.7760214654000224,4.292921916735873,Other
3,211,3,211,5.617119208,7.856904554,0.47826087,2.2397853459999997,0.7760214654000224,4.292921916735873,Other
66,311,66,311,8.132593737,6.415805838,0.6,1.7167878990000007,0.8283212101000171,4.291969747489272,Other
311,66,311,66,6.415805838,8.132593737,0.6,1.7167878990000007,0.8283212101000171,4.291969747489272,Other
267,91,267,91,6.058085449,8.029717273,0.538461538,1.9716318239999993,0.8028368176000198,4.271868947718874,Other
289,103,289,103,3.459477653,1.061147792,0.4375,2.3983298609999997,0.7601670139000241,4.263697530659086,Other
163,260,163,260,2.722555124,5.383483818,0.375,2.6609286940000003,0.7339071306000267,4.257485910393188,Other
324,307,324,307,3.428317615,0.656214401,0.346153846,2.7721032140000004,0.7227896786000276,4.239687267466532,Other
309,175,309,175,6.254924691,4.135735908,0.5,2.1191887830000002,0.7880811217000212,4.238377565991524,Other
175,309,175,309,4.135735908,6.254924691,0.5,2.1191887830000002,0.7880811217000212,4.238377565991524,Other
128,3,128,3,7.817865419,5.617119208,0.47826087,2.2007462110000002,0.779925378900022,4.2180969079236625,Other
3,128,3,128,5.617119208,7.817865419,0.47826087,2.2007462110000002,0.779925378900022,4.2180969079236625,Other
46,244,46,244,3.919588802,5.83618258,0.545454545,1.9165937780000002,0.8083406222000191,4.216506307374218,Other
117,276,117,276,4.882016352,6.325376145,0.65625,1.443359793,0.8556640207000145,4.198864852351422,Other
276,117,276,117,6.325376145,4.882016352,0.65625,1.443359793,0.8556640207000145,4.198864852351422,Other
57,146,57,146,2.920125678,5.018611977,0.5,2.098486299,0.790151370100021,4.196972597991606,Other
146,57,146,57,5.018611977,2.920125678,0.5,2.098486299,0.790151370100021,4.196972597991606,Other
45,226,45,226,2.152219008,3.794130063,0.608695652,1.641911055,0.8358088945000164,4.195994916457724,Other
89,230,89,230,2.18781946,0.295161102,0.548387097,1.892658358,0.810734164200019,4.19088636622902,Other
317,16,317,16,4.738903381,7.04303363,0.45,2.304130249,0.769586975100023,4.189327725446928,Other
286,37,286,37,2.245328385,3.974664579,0.586206897,1.729336194,0.8270663806000174,4.179229140017398,Other
37,286,37,286,3.974664579,2.245328385,0.586206897,1.729336194,0.8270663806000174,4.179229140017398,Other
101,241,101,241,8.405303476,6.232726246,0.47826087,2.17257723,0.7827422770000217,4.164106360962107,Other
241,101,241,101,6.232726246,8.405303476,0.47826087,2.17257723,0.7827422770000217,4.164106360962107,Other
176,108,176,108,4.440805511,6.662317441,0.464285714,2.22151193,0.7778488070000222,4.146822267113955,Other
108,176,108,176,6.662317441,4.440805511,0.464285714,2.22151193,0.7778488070000222,4.146822267113955,Other
180,261,180,261,4.714396887,6.514400802,0.565217391,1.8000039149999996,0.8199996085000181,4.140009001592471,Other
261,180,261,180,6.514400802,4.714396887,0.565217391,1.8000039149999996,0.8199996085000181,4.140009001592471,Other
132,205,132,205,7.183120917,5.680705599,0.636363636,1.5024153179999997,0.849758468200015,4.131642120356996,Other
205,132,205,132,5.680705599,7.183120917,0.636363636,1.5024153179999997,0.849758468200015,4.131642120356996,Other
260,211,260,211,5.383483818,7.856904554,0.4,2.4734207359999996,0.7526579264000248,4.122367893326462,Other
28,181,28,181,5.633755141,3.828807254,0.558823529,1.804947887,0.8195052113000181,4.091215206705592,Other
315,312,315,312,5.387207689,3.836781506,0.620689655,1.5504261830000003,0.8449573817000154,4.0874872078585485,Other
312,315,312,315,3.836781506,5.387207689,0.620689655,1.5504261830000003,0.8449573817000154,4.0874872078585485,Other
124,81,124,81,2.252230323,4.583911396,0.428571429,2.3316810730000004,0.7668318927000233,4.080441880803192,Other
81,124,81,124,4.583911396,2.252230323,0.428571429,2.3316810730000004,0.7668318927000233,4.080441880803192,Other
278,76,278,76,5.199154307,7.080023087,0.538461538,1.8808687800000001,0.8119131220000189,4.075215685915955,Other
122,6,122,6,6.480025097,4.802795444,0.588235294,1.6772296530000004,0.8322770347000168,4.073272013254888,Other
26,13,26,13,5.543261367,3.39023531,0.470588235,2.1530260570000004,0.7846973943000215,4.066826994288527,Other
13,26,13,26,3.39023531,5.543261367,0.470588235,2.1530260570000004,0.7846973943000215,4.066826994288527,Other
88,84,88,84,5.582640153,4.05799591,0.625,1.524644243,0.8475355757000153,4.065717981322492,Other
84,88,84,88,4.05799591,5.582640153,0.625,1.524644243,0.8475355757000153,4.065717981322492,Other
166,19,166,19,4.897788528,2.869477425,0.5,2.0283111030000005,0.7971688897000202,4.056622205991888,Other
130,77,130,77,1.70189526,3.377222551,0.586206897,1.675327291,0.8324672709000167,4.048707624292982,Other
77,130,77,130,3.377222551,1.70189526,0.586206897,1.675327291,0.8324672709000167,4.048707624292982,Other
96,299,96,299,6.448395254,4.93079837,0.625,1.5175968840000005,0.8482403116000151,4.04692502398921,Other
299,96,299,96,4.93079837,6.448395254,0.625,1.5175968840000005,0.8482403116000151,4.04692502398921,Other
154,185,154,185,6.256924911,4.489303859,0.5625,1.767621052,0.8232378948000176,4.040276690276479,Other
194,79,194,79,6.85722538,5.007991608,0.538461538,1.8492337719999998,0.8150766228000186,4.006673168651312,Other
79,194,79,194,5.007991608,6.85722538,0.538461538,1.8492337719999998,0.8150766228000186,4.006673168651312,Other
238,23,238,23,4.253738468,5.940680336,0.576923077,1.686941868,0.8313058132000168,3.987317143260997,Other
23,238,23,238,5.940680336,4.253738468,0.576923077,1.686941868,0.8313058132000168,3.987317143260997,Other
78,92,78,92,5.507909594,7.050724185,0.612903226,1.542814591,0.8457185409000154,3.98560436206584,Other
92,78,92,78,7.050724185,5.507909594,0.612903226,1.542814591,0.8457185409000154,3.98560436206584,Other
314,206,314,206,6.407305252,4.262992225,0.461538462,2.144313027,0.7855686973000214,3.9822956249774295,Other
183,148,183,148,6.215774987,4.226219037,0.5,1.9895559499999997,0.8010444050000199,3.9791118999920414,Other
112,110,112,110,5.113936347,6.918097982,0.545454545,1.8041616349999998,0.8195838365000181,3.969155593022112,Other
295,163,295,163,5.202157733,2.722555124,0.375,2.479602609,0.7520397391000248,3.9673641743936523,Other
264,261,264,261,4.769194973,6.514400802,0.56,1.7452058289999997,0.8254794171000175,3.9663768840818947,Other
261,264,261,264,6.514400802,4.769194973,0.56,1.7452058289999997,0.8254794171000175,3.9663768840818947,Other
86,21,86,21,6.168050015,8.217643063,0.482758621,2.049593048,0.7950406952000205,3.9625465618365343,Other
229,220,229,220,4.30015941,5.762825965,0.62962963,1.4626665550000002,0.8537333445000146,3.949199702438538,Other
220,229,220,229,5.762825965,4.30015941,0.62962963,1.4626665550000002,0.8537333445000146,3.949199702438538,Other
148,170,148,170,4.226219037,2.416938977,0.541666667,1.8092800599999999,0.8190719940000182,3.947520133771402,Other
170,148,170,148,2.416938977,4.226219037,0.541666667,1.8092800599999999,0.8190719940000182,3.947520133771402,Other
33,198,33,198,3.970139821,6.379861732,0.388888889,2.409721911,0.7590278089000241,3.9431813096195807,Other
191,248,191,248,5.063669454,2.835037147,0.434782609,2.2286323070000003,0.7771367693000223,3.942964852962313,Other
248,191,248,191,2.835037147,5.063669454,0.434782609,2.2286323070000003,0.7771367693000223,3.942964852962313,Other
265,48,265,48,6.615101097,4.558144803,0.47826087,2.056956294,0.7943043706000206,3.9424995667778595,Other
171,127,171,127,7.351060641,9.244076057,0.518518519,1.893015415999999,0.810698458400019,3.9316474063850184,Other
127,171,127,171,9.244076057,7.351060641,0.518518519,1.893015415999999,0.810698458400019,3.9316474063850184,Other
309,21,309,21,6.254924691,8.217643063,0.5,1.9627183720000003,0.8037281628000196,3.92543674399215,Other
21,309,21,309,8.217643063,6.254924691,0.5,1.9627183720000003,0.8037281628000196,3.92543674399215,Other
110,189,110,189,6.918097982,5.202344967,0.5625,1.7157530149999998,0.8284246985000172,3.9217211771338927,Other
189,110,189,110,5.202344967,6.918097982,0.5625,1.7157530149999998,0.8284246985000172,3.9217211771338927,Other
59,151,59,151,2.570525704,4.4316667,0.523809524,1.861140996,0.8138859004000186,3.9083960931551514,Other
151,59,151,59,4.4316667,2.570525704,0.523809524,1.861140996,0.8138859004000186,3.9083960931551514,Other
5,184,5,184,6.435432135,4.398405743,0.47826087,2.0370263920000005,0.7962973608000203,3.904300587912768,Other
184,5,184,5,4.398405743,6.435432135,0.47826087,2.0370263920000005,0.7962973608000203,3.904300587912768,Other
260,73,260,73,5.383483818,3.087572755,0.411764706,2.295911063,0.770408893700023,3.9030488078739753,Other
73,260,73,260,3.087572755,5.383483818,0.411764706,2.295911063,0.770408893700023,3.9030488078739753,Other
296,5,296,5,4.581633418,6.435432135,0.523809524,1.853798717,0.8146201283000185,3.892977307249016,Other
5,296,5,296,6.435432135,4.581633418,0.523809524,1.853798717,0.8146201283000185,3.892977307249016,Other
259,253,259,253,5.347246553,3.860561815,0.617647059,1.4866847379999997,0.851331526200015,3.888252393476716,Other
103,167,103,167,1.061147792,2.926725075,0.52,1.8655772829999997,0.8134422717000187,3.886619339575236,Other
43,14,43,14,5.235499927,3.747389311,0.615384615,1.4881106160000002,0.8511889384000149,3.869087597720853,Other
14,43,14,43,3.747389311,5.235499927,0.615384615,1.4881106160000002,0.8511889384000149,3.869087597720853,Other
33,0,33,0,3.970139821,1.656789972,0.4,2.3133498489999997,0.7686650151000232,3.8555830816602406,Other
262,247,262,247,1.708222692,3.513761289,0.53125,1.805538597,0.819446140300018,3.851815673591783,Other
265,249,265,249,6.615101097,5.110912882,0.608695652,1.504188215,0.849581178500015,3.8440365477261604,Other
249,265,249,265,5.110912882,6.615101097,0.608695652,1.504188215,0.849581178500015,3.8440365477261604,Other
268,133,268,133,6.624125054,4.917931835,0.555555556,1.7061932190000002,0.829380678100017,3.838934746580297,Other
291,207,291,207,1.806480121,3.60509377,0.53125,1.7986136489999998,0.8201386351000179,3.837042451191814,Other
152,170,152,170,4.333553587,2.416938977,0.5,1.9166146099999999,0.8083385390000192,3.8332292199923335,Other
155,235,155,235,7.725106636,5.570702629,0.434782609,2.1544040069999992,0.7845595993000216,3.811637860584137,Other
113,23,113,23,4.278723397,5.940680336,0.5625,1.6619569389999995,0.8338043061000167,3.798758717705602,Other
23,113,23,113,5.940680336,4.278723397,0.5625,1.6619569389999995,0.8338043061000167,3.798758717705602,Other
301,279,301,279,2.572778832,4.61027869,0.461538462,2.0374998580000003,0.7962500142000204,3.7839283109506265,Other
25,130,25,130,0.0,1.70189526,0.548387097,1.70189526,0.8298104740000171,3.768482363304468,Other
221,255,221,255,3.966052657,5.927492113,0.47826087,1.9614394559999995,0.8038560544000197,3.759425627125648,Other
255,221,255,221,5.927492113,3.966052657,0.47826087,1.9614394559999995,0.8038560544000197,3.759425627125648,Other
209,145,209,145,4.023131557,5.902789673,0.5,1.8796581159999999,0.8120341884000188,3.7593162319924813,Other
145,209,145,209,5.902789673,4.023131557,0.5,1.8796581159999999,0.8120341884000188,3.7593162319924813,Other
149,194,149,194,5.12220919,6.85722538,0.538461538,1.7350161899999996,0.8264983810000174,3.759201741232652,Other
194,149,194,149,6.85722538,5.12220919,0.538461538,1.7350161899999996,0.8264983810000174,3.759201741232652,Other
42,317,42,317,2.528112479,4.738903381,0.411764706,2.2107909020000003,0.778920909800022,3.7583445341452806,Other
30,145,30,145,4.273086187,5.902789673,0.565217391,1.6297034860000004,0.8370296514000163,3.7483180151675572,Other
145,30,145,30,5.902789673,4.273086187,0.565217391,1.6297034860000004,0.8370296514000163,3.7483180151675572,Other
62,242,62,242,4.386349844,2.76397184,0.565217391,1.6223780039999998,0.8377621996000162,3.731469406579389,Other
242,62,242,62,2.76397184,4.386349844,0.565217391,1.6223780039999998,0.8377621996000162,3.731469406579389,Other
102,195,102,195,4.884335157,2.931503,0.473684211,1.9528321569999996,0.8047167843000196,3.7103811016322927,Other
195,102,195,102,2.931503,4.884335157,0.473684211,1.9528321569999996,0.8047167843000196,3.7103811016322927,Other
139,239,139,239,3.093546284,5.080993702,0.464285714,1.987447418,0.8012552582000199,3.7099018449477943,Other
239,139,239,139,5.080993702,3.093546284,0.464285714,1.987447418,0.8012552582000199,3.7099018449477943,Other
188,232,188,232,3.150311254,1.059834237,0.434782609,2.090477017,0.7909522983000209,3.69853626283113,Other
232,188,232,188,1.059834237,3.150311254,0.434782609,2.090477017,0.7909522983000209,3.69853626283113,Other
45,250,45,250,2.152219008,3.76620492,0.56,1.613985912,0.8386014088000162,3.6681497999916637,Other
241,66,241,66,6.232726246,8.132593737,0.48,1.8998674910000002,0.810013250900019,3.653591328839128,Other
66,241,66,241,8.132593737,6.232726246,0.48,1.8998674910000002,0.810013250900019,3.653591328839128,Other
67,194,67,194,8.599205097,6.85722538,0.52173913,1.7419797170000004,0.8258020283000174,3.64232122313573,Other
62,321,62,321,4.386349844,2.638513423,0.52,1.7478364209999997,0.8252163579000176,3.641325877075747,Other
321,62,321,62,2.638513423,4.386349844,0.52,1.7478364209999997,0.8252163579000176,3.641325877075747,Other
125,107,125,107,6.788711387,4.969222324,0.5,1.8194890629999998,0.8180510937000183,3.638978125992722,Other
245,188,245,188,5.423527895,3.150311254,0.375,2.2732166410000003,0.7726783359000227,3.6371466255941813,Other
39,322,39,322,6.855341395,5.35790144,0.588235294,1.497439955,0.8502560045000149,3.6366398896664136,Other
286,115,286,115,2.245328385,3.747522431,0.586206897,1.502194046,0.849780595400015,3.6303022817573876,Other
115,286,115,286,3.747522431,2.245328385,0.586206897,1.502194046,0.849780595400015,3.6303022817573876,Other
98,143,98,143,0.586663837,3.157291973,0.291666667,2.570628136,0.7429371864000257,3.6291220760556397,Other
10,132,10,132,5.671885784,7.183120917,0.583333333,1.5112351330000005,0.848876486700015,3.626964316289725,Other
132,10,132,10,7.183120917,5.671885784,0.583333333,1.5112351330000005,0.848876486700015,3.626964316289725,Other
322,277,322,277,5.35790144,3.998300355,0.625,1.359601085,0.8640398915000136,3.625602893323665,Other
277,322,277,322,3.998300355,5.35790144,0.625,1.359601085,0.8640398915000136,3.625602893323665,Other
68,242,68,242,4.576245618,2.76397184,0.5,1.8122737779999998,0.8187726222000181,3.6245475559927507,Other
158,16,158,16,5.153178525,7.04303363,0.47826087,1.8898551049999996,0.811014489500019,3.6222222875949086,Other
259,123,259,123,5.347246553,6.724378872,0.617647059,1.3771323190000002,0.8622867681000137,3.6017306821144572,Other
70,286,70,286,3.805983456,2.245328385,0.566666667,1.5606550709999998,0.8439344929000157,3.6015117050697745,Other
257,136,257,136,7.133989809,5.33336902,0.5,1.8006207889999999,0.819937921100018,3.6012415779927975,Other
62,142,62,142,4.386349844,2.821593119,0.565217391,1.5647567249999996,0.8435243275000157,3.5989404649724634,Other
142,62,142,62,2.821593119,4.386349844,0.565217391,1.5647567249999996,0.8435243275000157,3.5989404649724634,Other
126,35,126,35,5.119938704,6.917915167,0.5,1.7979764630000004,0.8202023537000179,3.595952925992809,Other
100,240,100,240,3.909733155,5.779105551,0.47826087,1.8693723959999997,0.8130627604000187,3.582963761978935,Other
240,100,240,100,5.779105551,3.909733155,0.47826087,1.8693723959999997,0.8130627604000187,3.582963761978935,Other
157,232,157,232,3.261446613,1.059834237,0.384615385,2.201612376,0.779838762400022,3.577620113230199,Other
232,157,232,157,1.059834237,3.261446613,0.384615385,2.201612376,0.779838762400022,3.577620113230199,Other
242,293,242,293,2.76397184,4.319303527,0.565217391,1.5553316869999998,0.8444668313000155,3.577262877587688,Other
293,242,293,242,4.319303527,2.76397184,0.565217391,1.5553316869999998,0.8444668313000155,3.577262877587688,Other
76,205,76,205,7.080023087,5.680705599,0.608695652,1.3993174879999994,0.8600682512000141,3.576033578845956,Other
205,76,205,76,5.680705599,7.080023087,0.608695652,1.3993174879999994,0.8600682512000141,3.576033578845956,Other
282,50,282,50,1.904285794,3.095879083,0.666666667,1.1915932889999998,0.880840671100012,3.574779870564055,Other
50,282,50,282,3.095879083,1.904285794,0.666666667,1.1915932889999998,0.880840671100012,3.574779870564055,Other
210,264,210,264,6.42321693,4.769194973,0.535714286,1.6540219569999994,0.8345978043000166,3.5625088326461776,Other
105,78,105,78,3.936981482,5.507909594,0.558823529,1.5709281119999998,0.8429071888000157,3.560770383868543,Other
262,77,262,77,1.708222692,3.377222551,0.53125,1.668999859,0.8331000141000167,3.5605330325257376,Other
32,35,32,35,5.150112625,6.917915167,0.5,1.767802542,0.8232197458000177,3.535605083992929,Other
160,213,160,213,2.736009672,4.418787676,0.523809524,1.6827780040000002,0.8317221996000168,3.5338338098061133,Other
213,160,213,160,4.418787676,2.736009672,0.523809524,1.6827780040000002,0.8317221996000168,3.5338338098061133,Other
246,195,246,195,5.286569505,2.931503,0.333333333,2.355066505,0.7644933495000236,3.5325997557284015,Other
195,246,195,246,2.931503,5.286569505,0.333333333,2.355066505,0.7644933495000236,3.5325997557284015,Other
320,194,320,194,5.098120403,6.85722538,0.5,1.7591049769999998,0.8240895023000177,3.5182099539929634,Other
72,57,72,57,4.601531203,2.920125678,0.52173913,1.6814055250000006,0.8318594475000167,3.5156660945238634,Other
57,72,57,72,2.920125678,4.601531203,0.52173913,1.6814055250000006,0.8318594475000167,3.5156660945238634,Other
68,142,68,142,4.576245618,2.821593119,0.5,1.7546524989999996,0.8245347501000175,3.509304997992981,Other
220,119,220,119,5.762825965,4.359608812,0.6,1.403217153,0.8596782847000141,3.5080428824912295,Other
119,220,119,220,4.359608812,5.762825965,0.6,1.403217153,0.8596782847000141,3.5080428824912295,Other
163,214,163,214,2.722555124,4.82540289,0.4,2.1028477660000005,0.789715223400021,3.5047462766608266,Other
60,259,60,259,4.179711557,5.347246553,0.666666667,1.1675349959999997,0.8832465004000117,3.5026049914920963,Other
259,60,259,60,5.347246553,4.179711557,0.666666667,1.1675349959999997,0.8832465004000117,3.5026049914920963,Other
321,293,321,293,2.638513423,4.319303527,0.52,1.6807901039999997,0.8319209896000168,3.5016460499927047,Other
200,286,200,286,0.797920995,2.245328385,0.586206897,1.44740739,0.8552592610000145,3.497901196280939,Other
286,200,286,200,2.245328385,0.797920995,0.586206897,1.44740739,0.8552592610000145,3.497901196280939,Other
150,25,150,25,0.996493466,0.0,0.714285714,0.996493466,0.90035065340001,3.4877271275000656,Other
25,150,25,150,0.0,0.996493466,0.714285714,0.996493466,0.90035065340001,3.4877271275000656,Other
92,319,92,319,7.050724185,8.464021324,0.59375,1.4132971390000009,0.8586702861000141,3.478885265222208,Other
314,72,314,72,6.407305252,4.601531203,0.48,1.8057740489999992,0.8194225951000181,3.472642401916397,Other
8,322,8,322,3.870656268,5.35790144,0.571428571,1.4872451720000002,0.8512754828000149,3.4702387311883314,Other
16,67,16,67,7.04303363,8.599205097,0.55,1.5561714670000004,0.8443828533000155,3.4581588155478724,Other
67,16,67,16,8.599205097,7.04303363,0.55,1.5561714670000004,0.8443828533000155,3.4581588155478724,Other
209,36,209,36,4.023131557,5.751322141,0.5,1.728190584,0.8271809416000173,3.4563811679930874,Other
162,167,162,167,1.137114149,2.926725075,0.481481481,1.7896109259999997,0.821038907400018,3.451392496931336,Other
